geo_type,region,transportation_type,alternative_name,sub_region,country,date,score
city,London,walking,NA,England,United Kingdom,2020-03-06,142.09
city,London,walking,NA,England,United Kingdom,2020-03-07,167.1
city,London,walking,NA,England,United Kingdom,2020-03-08,96.86
city,London,walking,NA,England,United Kingdom,2020-03-09,97.5
city,London,walking,NA,England,United Kingdom,2020-03-10,105.54
city,London,walking,NA,England,United Kingdom,2020-03-11,106.91
city,London,walking,NA,England,United Kingdom,2020-03-12,98.87
city,London,walking,NA,England,United Kingdom,2020-03-13,104.19
city,London,walking,NA,England,United Kingdom,2020-03-14,117.44
city,London,walking,NA,England,United Kingdom,2020-03-15,64.28
city,London,walking,NA,England,United Kingdom,2020-03-16,64.53
city,London,walking,NA,England,United Kingdom,2020-03-17,48.95
city,London,walking,NA,England,United Kingdom,2020-03-18,43.31
city,London,walking,NA,England,United Kingdom,2020-03-19,38.76
city,London,walking,NA,England,United Kingdom,2020-03-20,37.49
city,London,walking,NA,England,United Kingdom,2020-03-21,37.36
city,London,walking,NA,England,United Kingdom,2020-03-22,30.76
city,London,walking,NA,England,United Kingdom,2020-03-23,31.25
city,London,walking,NA,England,United Kingdom,2020-03-24,24.63
city,London,walking,NA,England,United Kingdom,2020-03-25,24.09
city,London,walking,NA,England,United Kingdom,2020-03-26,22.89
city,London,walking,NA,England,United Kingdom,2020-03-27,23.4
city,London,walking,NA,England,United Kingdom,2020-03-28,23.4
city,London,walking,NA,England,United Kingdom,2020-03-29,17.83
city,London,walking,NA,England,United Kingdom,2020-03-30,19.72
city,London,walking,NA,England,United Kingdom,2020-03-31,22.29
city,London,walking,NA,England,United Kingdom,2020-04-01,22.19
city,London,walking,NA,England,United Kingdom,2020-04-02,22.76
city,London,walking,NA,England,United Kingdom,2020-04-03,24.34
city,London,walking,NA,England,United Kingdom,2020-04-04,28.49
city,London,walking,NA,England,United Kingdom,2020-04-05,26.06
city,London,walking,NA,England,United Kingdom,2020-04-06,21.63
city,London,walking,NA,England,United Kingdom,2020-04-07,24.64
city,London,walking,NA,England,United Kingdom,2020-04-08,23.87
city,London,walking,NA,England,United Kingdom,2020-04-09,26.13
city,London,walking,NA,England,United Kingdom,2020-04-10,28.59
city,London,walking,NA,England,United Kingdom,2020-04-11,28.58
city,London,walking,NA,England,United Kingdom,2020-04-12,22.86
city,London,walking,NA,England,United Kingdom,2020-04-13,22.8
city,London,walking,NA,England,United Kingdom,2020-04-14,25.66
city,London,walking,NA,England,United Kingdom,2020-04-15,27.44
city,London,walking,NA,England,United Kingdom,2020-04-16,26.4
city,London,walking,NA,England,United Kingdom,2020-04-17,23.27
city,London,walking,NA,England,United Kingdom,2020-04-18,26.36
city,London,walking,NA,England,United Kingdom,2020-04-19,30.4
city,London,walking,NA,England,United Kingdom,2020-04-20,26.56
city,London,walking,NA,England,United Kingdom,2020-04-21,26.45
city,London,walking,NA,England,United Kingdom,2020-04-22,27.74
city,London,walking,NA,England,United Kingdom,2020-04-23,27.79
city,London,walking,NA,England,United Kingdom,2020-04-24,28.31
city,London,walking,NA,England,United Kingdom,2020-04-25,32.12
city,London,walking,NA,England,United Kingdom,2020-04-26,32.09
city,London,walking,NA,England,United Kingdom,2020-04-27,24.59
city,London,walking,NA,England,United Kingdom,2020-04-28,18.51
city,London,walking,NA,England,United Kingdom,2020-04-29,22.16
city,London,walking,NA,England,United Kingdom,2020-04-30,20.88
city,London,walking,NA,England,United Kingdom,2020-05-01,25
city,London,walking,NA,England,United Kingdom,2020-05-02,34.33
city,London,walking,NA,England,United Kingdom,2020-05-03,27.38
city,London,walking,NA,England,United Kingdom,2020-05-04,27.3
city,London,walking,NA,England,United Kingdom,2020-05-05,28.09
city,London,walking,NA,England,United Kingdom,2020-05-06,30.04
city,London,walking,NA,England,United Kingdom,2020-05-07,30.98
city,London,walking,NA,England,United Kingdom,2020-05-08,37.92
city,London,walking,NA,England,United Kingdom,2020-05-09,40.92
city,London,walking,NA,England,United Kingdom,2020-05-10,27.7
city,London,walking,NA,England,United Kingdom,2020-05-11,NA
city,London,walking,NA,England,United Kingdom,2020-05-12,NA
city,London,walking,NA,England,United Kingdom,2020-05-13,31.43
city,London,walking,NA,England,United Kingdom,2020-05-14,32.55
city,London,walking,NA,England,United Kingdom,2020-05-15,37.94
city,London,walking,NA,England,United Kingdom,2020-05-16,42.93
city,London,walking,NA,England,United Kingdom,2020-05-17,41.36
city,London,walking,NA,England,United Kingdom,2020-05-18,38.38
city,London,walking,NA,England,United Kingdom,2020-05-19,40.69
city,London,walking,NA,England,United Kingdom,2020-05-20,42.97
city,London,walking,NA,England,United Kingdom,2020-05-21,39.41
city,London,walking,NA,England,United Kingdom,2020-05-22,42.71
city,London,walking,NA,England,United Kingdom,2020-05-23,43.69
city,London,walking,NA,England,United Kingdom,2020-05-24,44.9
city,London,walking,NA,England,United Kingdom,2020-05-25,51.69
city,London,walking,NA,England,United Kingdom,2020-05-26,44.11
city,London,walking,NA,England,United Kingdom,2020-05-27,43.93
city,London,walking,NA,England,United Kingdom,2020-05-28,45.73
city,London,walking,NA,England,United Kingdom,2020-05-29,49.3
city,London,walking,NA,England,United Kingdom,2020-05-30,58.3
city,London,walking,NA,England,United Kingdom,2020-05-31,48.5
city,London,walking,NA,England,United Kingdom,2020-06-01,45.67
city,London,walking,NA,England,United Kingdom,2020-06-02,47.53
city,London,walking,NA,England,United Kingdom,2020-06-03,40.6
city,London,walking,NA,England,United Kingdom,2020-06-04,39.53
city,London,walking,NA,England,United Kingdom,2020-06-05,41.52
city,London,walking,NA,England,United Kingdom,2020-06-06,43.07
city,London,walking,NA,England,United Kingdom,2020-06-07,41.9
city,London,walking,NA,England,United Kingdom,2020-06-08,41.4
city,London,walking,NA,England,United Kingdom,2020-06-09,45.35
city,London,walking,NA,England,United Kingdom,2020-06-10,36.09
city,London,walking,NA,England,United Kingdom,2020-06-11,39.62
city,London,walking,NA,England,United Kingdom,2020-06-12,43.84
city,London,walking,NA,England,United Kingdom,2020-06-13,63.42
city,London,walking,NA,England,United Kingdom,2020-06-14,49.37
city,London,walking,NA,England,United Kingdom,2020-06-15,48.64
city,London,walking,NA,England,United Kingdom,2020-06-16,47.76
city,London,walking,NA,England,United Kingdom,2020-06-17,42.37
city,London,walking,NA,England,United Kingdom,2020-06-18,42.36
city,London,walking,NA,England,United Kingdom,2020-06-19,50.43
city,London,walking,NA,England,United Kingdom,2020-06-20,63.68
city,London,walking,NA,England,United Kingdom,2020-06-21,42.86
city,London,walking,NA,England,United Kingdom,2020-06-22,53.72
city,London,walking,NA,England,United Kingdom,2020-06-23,56.26
city,London,walking,NA,England,United Kingdom,2020-06-24,57.67
city,London,walking,NA,England,United Kingdom,2020-06-25,57.66
city,London,walking,NA,England,United Kingdom,2020-06-26,59.9
city,London,walking,NA,England,United Kingdom,2020-06-27,54.54
city,London,walking,NA,England,United Kingdom,2020-06-28,47.73
city,London,walking,NA,England,United Kingdom,2020-06-29,49.55
city,London,walking,NA,England,United Kingdom,2020-06-30,48.58
city,London,walking,NA,England,United Kingdom,2020-07-01,51.01
city,London,walking,NA,England,United Kingdom,2020-07-02,49.51
city,London,walking,NA,England,United Kingdom,2020-07-03,57.57
city,London,walking,NA,England,United Kingdom,2020-07-04,67.33
city,London,walking,NA,England,United Kingdom,2020-07-05,56.97
city,London,walking,NA,England,United Kingdom,2020-07-06,57.67
city,London,walking,NA,England,United Kingdom,2020-07-07,58.11
city,London,walking,NA,England,United Kingdom,2020-07-08,54.53
city,London,walking,NA,England,United Kingdom,2020-07-09,55.72
city,London,walking,NA,England,United Kingdom,2020-07-10,69.06
city,London,walking,NA,England,United Kingdom,2020-07-11,79.34
city,London,walking,NA,England,United Kingdom,2020-07-12,60.94
city,London,walking,NA,England,United Kingdom,2020-07-13,61.49
city,London,walking,NA,England,United Kingdom,2020-07-14,62.74
city,London,walking,NA,England,United Kingdom,2020-07-15,63.72
city,London,walking,NA,England,United Kingdom,2020-07-16,66
city,London,walking,NA,England,United Kingdom,2020-07-17,77.95
city,London,walking,NA,England,United Kingdom,2020-07-18,86.51
city,London,walking,NA,England,United Kingdom,2020-07-19,54.74
city,London,walking,NA,England,United Kingdom,2020-07-20,67.24
city,London,walking,NA,England,United Kingdom,2020-07-21,69.06
city,London,walking,NA,England,United Kingdom,2020-07-22,70.85
city,London,walking,NA,England,United Kingdom,2020-07-23,70.37
city,London,walking,NA,England,United Kingdom,2020-07-24,77.37
city,London,walking,NA,England,United Kingdom,2020-07-25,71.84
city,London,walking,NA,England,United Kingdom,2020-07-26,59.66
city,London,walking,NA,England,United Kingdom,2020-07-27,60.84
city,London,walking,NA,England,United Kingdom,2020-07-28,69.64
city,London,walking,NA,England,United Kingdom,2020-07-29,73.89
city,London,walking,NA,England,United Kingdom,2020-07-30,75.37
city,London,walking,NA,England,United Kingdom,2020-07-31,78.69
city,London,walking,NA,England,United Kingdom,2020-08-01,88.94
city,London,walking,NA,England,United Kingdom,2020-08-02,66.38
city,London,walking,NA,England,United Kingdom,2020-08-03,72.24
city,London,walking,NA,England,United Kingdom,2020-08-04,76.15
city,London,walking,NA,England,United Kingdom,2020-08-05,79.27
city,London,walking,NA,England,United Kingdom,2020-08-06,76.13
city,London,walking,NA,England,United Kingdom,2020-08-07,79.32
city,London,walking,NA,England,United Kingdom,2020-08-08,88.36
city,London,walking,NA,England,United Kingdom,2020-08-09,64.89
city,London,walking,NA,England,United Kingdom,2020-08-10,74.2
city,London,walking,NA,England,United Kingdom,2020-08-11,75.66
city,London,walking,NA,England,United Kingdom,2020-08-12,74.17
city,London,walking,NA,England,United Kingdom,2020-08-13,69.12
city,London,walking,NA,England,United Kingdom,2020-08-14,75.56
city,London,walking,NA,England,United Kingdom,2020-08-15,83.58
city,London,walking,NA,England,United Kingdom,2020-08-16,62.22
city,London,walking,NA,England,United Kingdom,2020-08-17,74.56
city,London,walking,NA,England,United Kingdom,2020-08-18,80.83
city,London,walking,NA,England,United Kingdom,2020-08-19,72.64
city,London,walking,NA,England,United Kingdom,2020-08-20,83.6
city,London,walking,NA,England,United Kingdom,2020-08-21,83.14
city,London,walking,NA,England,United Kingdom,2020-08-22,98.05
city,London,walking,NA,England,United Kingdom,2020-08-23,69.27
city,London,walking,NA,England,United Kingdom,2020-08-24,80.94
city,London,walking,NA,England,United Kingdom,2020-08-25,81.25
city,London,walking,NA,England,United Kingdom,2020-08-26,94.79
city,London,walking,NA,England,United Kingdom,2020-08-27,76.09
city,London,walking,NA,England,United Kingdom,2020-08-28,88.6
city,London,walking,NA,England,United Kingdom,2020-08-29,100.51
city,London,walking,NA,England,United Kingdom,2020-08-30,85.02
city,London,walking,NA,England,United Kingdom,2020-08-31,86.98
city,London,walking,NA,England,United Kingdom,2020-09-01,85.42
city,London,walking,NA,England,United Kingdom,2020-09-02,83.79
city,London,walking,NA,England,United Kingdom,2020-09-03,82.67
city,London,walking,NA,England,United Kingdom,2020-09-04,93.85
city,London,walking,NA,England,United Kingdom,2020-09-05,110.03
city,London,walking,NA,England,United Kingdom,2020-09-06,80.08
city,London,walking,NA,England,United Kingdom,2020-09-07,80.31
city,London,walking,NA,England,United Kingdom,2020-09-08,85.2
city,London,walking,NA,England,United Kingdom,2020-09-09,86.38
city,London,walking,NA,England,United Kingdom,2020-09-10,87.74
city,London,walking,NA,England,United Kingdom,2020-09-11,95.21
city,London,walking,NA,England,United Kingdom,2020-09-12,116
city,London,walking,NA,England,United Kingdom,2020-09-13,86.81
city,London,walking,NA,England,United Kingdom,2020-09-14,85.79
city,London,walking,NA,England,United Kingdom,2020-09-15,88.28
city,London,walking,NA,England,United Kingdom,2020-09-16,89.11
city,London,walking,NA,England,United Kingdom,2020-09-17,90.62
city,London,walking,NA,England,United Kingdom,2020-09-18,100.11
city,London,walking,NA,England,United Kingdom,2020-09-19,121.23
city,London,walking,NA,England,United Kingdom,2020-09-20,88.82
city,London,walking,NA,England,United Kingdom,2020-09-21,82.68
city,London,walking,NA,England,United Kingdom,2020-09-22,85.61
city,London,walking,NA,England,United Kingdom,2020-09-23,78.64
city,London,walking,NA,England,United Kingdom,2020-09-24,77.59
city,London,walking,NA,England,United Kingdom,2020-09-25,89.57
city,London,walking,NA,England,United Kingdom,2020-09-26,107.97
city,London,walking,NA,England,United Kingdom,2020-09-27,73.97
city,London,walking,NA,England,United Kingdom,2020-09-28,75.83
city,London,walking,NA,England,United Kingdom,2020-09-29,77.08
city,London,walking,NA,England,United Kingdom,2020-09-30,75.36
city,London,walking,NA,England,United Kingdom,2020-10-01,78.72
city,London,walking,NA,England,United Kingdom,2020-10-02,76.5
city,London,walking,NA,England,United Kingdom,2020-10-03,99.95
city,London,walking,NA,England,United Kingdom,2020-10-04,61.23
city,London,walking,NA,England,United Kingdom,2020-10-05,69.69
city,London,walking,NA,England,United Kingdom,2020-10-06,72.35
city,London,walking,NA,England,United Kingdom,2020-10-07,79.69
city,London,walking,NA,England,United Kingdom,2020-10-08,75.52
city,London,walking,NA,England,United Kingdom,2020-10-09,86.49
city,London,walking,NA,England,United Kingdom,2020-10-10,109.36
city,London,walking,NA,England,United Kingdom,2020-10-11,79.11
city,London,walking,NA,England,United Kingdom,2020-10-12,64.86
city,London,walking,NA,England,United Kingdom,2020-10-13,66.32
city,London,walking,NA,England,United Kingdom,2020-10-14,74.73
city,London,walking,NA,England,United Kingdom,2020-10-15,74.45
city,London,walking,NA,England,United Kingdom,2020-10-16,89
city,London,walking,NA,England,United Kingdom,2020-10-17,93.09
city,London,walking,NA,England,United Kingdom,2020-10-18,70.3
city,London,walking,NA,England,United Kingdom,2020-10-19,66.12
city,London,walking,NA,England,United Kingdom,2020-10-20,68.84
city,London,walking,NA,England,United Kingdom,2020-10-21,63.95
city,London,walking,NA,England,United Kingdom,2020-10-22,72.7
city,London,walking,NA,England,United Kingdom,2020-10-23,82.54
city,London,walking,NA,England,United Kingdom,2020-10-24,89.15
city,London,walking,NA,England,United Kingdom,2020-10-25,72.24
city,London,walking,NA,England,United Kingdom,2020-10-26,76.21
city,London,walking,NA,England,United Kingdom,2020-10-27,71.76
city,London,walking,NA,England,United Kingdom,2020-10-28,78.41
city,London,walking,NA,England,United Kingdom,2020-10-29,76.18
city,London,walking,NA,England,United Kingdom,2020-10-30,93.84
city,London,walking,NA,England,United Kingdom,2020-10-31,92.39
city,London,walking,NA,England,United Kingdom,2020-11-01,66.27
city,London,walking,NA,England,United Kingdom,2020-11-02,69.72
city,London,walking,NA,England,United Kingdom,2020-11-03,78.72
city,London,walking,NA,England,United Kingdom,2020-11-04,90.46
city,London,walking,NA,England,United Kingdom,2020-11-05,43.86
city,London,walking,NA,England,United Kingdom,2020-11-06,47.61
city,London,walking,NA,England,United Kingdom,2020-11-07,58.68
city,London,walking,NA,England,United Kingdom,2020-11-08,44.93
city,London,walking,NA,England,United Kingdom,2020-11-09,47.35
